""
"Vertex",413
"Edge",3249
"Average_degree",15.7336561743341
"Average_path_length",3.1819996249997
"Network_diameter",13
"Clustering_coefficient",0.52865644980147
"Density",0.0381884858600343
"Heterogeneity",1.13083263548761
"Centralization",0.131714426761325
"Modularity",0.426070878146419
