""
"Vertex",437
"Edge",5671
"Average_degree",25.954233409611
"Average_path_length",2.83707905608845
"Network_diameter",10
"Clustering_coefficient",0.53032529253607
"Density",0.0595280582789243
"Heterogeneity",0.91354144186812
"Centralization",0.160655427959608
"Modularity",0.419384759608501
